name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,Very good course on introduction to nutrition and health. Pretty graphic and very well explained. ,By NATALIA L M C,2020-04-19,5.0,18,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"The course is very complete, professional and pertinent, it was a very pleasant experience Thank you very much! ",By Mauricio D,2018-07-12,5.0,15,University,7,2018,Jul-2018,2018-07,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"A pretty interesting course, you learn a lot and really make you want to wear a healthy diet, ",By Dalia A ,2016-01-28,5.0,17,University,1,2016,Jan-2016,2016-01,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"An excellent and practical course, which can be carried out to improve health and eat as a family. ",By MARÍA D L L D F,2020-03-10,5.0,19,University,3,2020,Mar-2020,2020-03,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,It is an adequate course for the general public that wants to prevent disease and improve your health. ,By Elena L P C,2017-11-16,5.0,17,University,11,2017,Nov-2017,2017-11,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,I loved learning about nutrition. The course is practical and the videos and information is very clear. ,By María E C,2020-06-16,5.0,18,University,6,2020,Jun-2020,2020-06,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"It is a short, but punctual course and teaches a lot. It allows us to be aware of what we eat. ",By Jennifer D G R,2020-06-13,5.0,18,University,6,2020,Jun-2020,2020-06,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"It is a course that has a good introduction to the subject, and that leaves the feeling of wanting to know more ",By D G,2020-06-03,5.0,19,University,6,2020,Jun-2020,2020-06,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Good course to start in nutrition, I would like a part two to be existed for the course. ",By Constanza A Q S,2020-04-03,5.0,17,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Very good course I recommend it, they know so much and help others learn too, a blessing. ",By Priscila M ,2018-02-22,5.0,17,University,2,2018,Feb-2018,2018-02,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"A course for people who want to learn from scratch, interesting, complete and well explained. ",By Natalia C,2020-05-22,5.0,16,University,5,2020,May-2020,2020-05,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,Excellent methodology to transmit knowledge. In the future I wish to take other courses. ,By Marcia O P,2020-05-21,5.0,13,University,5,2020,May-2020,2020-05,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"With the course I can add even more knowledge in my work area, very good! ",By Tuane V R M,2020-07-13,5.0,16,University,7,2020,Jul-2020,2020-07,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Excellent course, the instructor very clear a super interesting material very easy to understand ",By Gabriela M,2020-04-08,5.0,14,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"The course is very entertaining, fun and useful for anyone who is interested in your health ",By Abigail S S,2017-10-26,5.0,17,University,10,2017,Oct-2017,2017-10,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"I liked it a lot, a practical course, useful and easy to perform. I would like more of this kind. ",By montse l,2020-04-30,5.0,17,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Excellent course, I have learned many things. I recommend it completely. Very well explained ",By Magali L,2020-09-28,5.0,12,University,9,2020,Sep-2020,2020-09,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Excellent course, I learned too much, is very entertaining and very applicable to daily life. ",By Elisa v J,2020-04-24,5.0,15,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,Excellent course ... I was eager to continue learning new things about nutrition. ,By Victor s,2020-04-06,5.0,15,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,I am very happy to complete this course! It was a very important learning for me. ,By Daiane K D M,2020-07-26,5.0,15,University,7,2020,Jul-2020,2020-07,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,Excellent course good explanatory and perfect exemplified for introduction to the topic ,By Jessica C S ,2020-06-03,5.0,13,University,6,2020,Jun-2020,2020-06,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"In person I liked the course, quite basic that yes, but it is very interesting to see ",By Marcos N Q S ,2020-04-03,5.0,17,University,4,2020,Apr-2020,2020-04,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Excellent course, very useful for people who want to start healthy diet. ",By Amalia I C J,2020-08-31,5.0,12,University,8,2020,Aug-2020,2020-08,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Very good course, there are concepts that make us reflect on how we should eat. Thank you ",By ROSA M,2020-07-28,5.0,13,University,7,2020,Jul-2020,2020-07,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"The course is very good, you learn to assess meals for your nutritional value. ",By Mauro G M,2020-10-02,5.0,17,University,10,2020,Oct-2020,2020-10,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,Excellent course and love Dra Maya's didactics. I wish only more technical contents. ,By Cristianne R G,2020-02-16,5.0,14,University,2,2020,Feb-2020,2020-02,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Very interesting course information, I learned many topics from which I did not know. ",By Elias V P,2016-10-29,5.0,12,University,10,2016,Oct-2016,2016-10,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Very good course, gives you the notion to start changing habits in your diet ",By Valezka B C ,2020-05-23,5.0,17,University,5,2020,May-2020,2020-05,en
Stanford Introduction to Food and Health,Stanford University,https://www.coursera.org/learn/food-and-health,food-and-health,"Excellent course, I learned many new things to improve my eating habits ",By Ana D F A,2020-05-19,5.0,11,University,5,2020,May-2020,2020-05,en
